,Unnamed: 0,id_seg,id_cell,id_par,id_colony,id_d1,id_d2,id_sib,frames,new_pole,old_pole,edges,length,width,area,perimeter,fluo1,fluo2,x_pos,y_pos,generation,age,strain,movie_name,replicate
20,20,1,1,-1,1,2,133,-1,3,[ 17 764],[  3 752],-y,28.15275001525879,9.671831130981444,185.5,26,190.69626168224295,447.5981308411215,757.9579439252336,10.719626168224298,0.0,3,AKS1089,AKS1089_TL01_08,1
21,21,1,1,-1,1,2,133,-1,4,[ 15 767],[  3 755],-y,26.799304962158203,9.631000518798828,179.5,29,194.5265700483092,431.4202898550725,760.9516908212561,9.695652173913045,0.0,4,AKS1089,AKS1089_TL01_08,1
22,22,1,1,-1,1,2,133,-1,5,[ 18 763],[  3 750],-y,29.640647888183597,9.83610725402832,189.0,26,279.38812785388126,426.634703196347,756.3150684931506,11.447488584474886,0.0,5,AKS1089,AKS1089_TL01_08,1
23,23,1,2,1,1,3,453,133,6,[  2 756],[  2 753],-y,8.0,5.0,27.5,9,494.38461538461536,423.6410256410256,753.6410256410256,1.8974358974358971,1.0,0,AKS1089,AKS1089_TL01_08,1
24,24,1,2,1,1,3,453,133,7,[  2 756],[  2 753],-y,7.0,5.0,28.0,9,487.97435897435895,406.38461538461536,753.8717948717949,2.102564102564102,1.0,1,AKS1089,AKS1089_TL01_08,1
25,25,1,2,1,1,3,453,133,8,[  4 753],[  0 745],-y,8.0,6.0,33.0,10,482.77777777777777,414.1555555555556,749.7111111111111,2.355555555555556,1.0,2,AKS1089,AKS1089_TL01_08,1
26,26,1,2,1,1,3,453,133,9,[  3 753],[  0 746],-y,7.0,6.0,30.5,9,503.54761904761904,420.7142857142857,749.9285714285714,2.4047619047619047,1.0,3,AKS1089,AKS1089_TL01_08,1
27,27,1,2,1,1,3,453,133,10,[  7 753],[  0 746],-y,7.0,7.0,38.0,9,525.5294117647059,427.4117647058824,750.1764705882352,3.0392156862745097,1.0,4,AKS1089,AKS1089_TL01_08,1
28,28,1,2,1,1,3,453,133,11,[  4 749],[  3 749],-y,9.0,8.0,53.0,12,553.7352941176471,442.2647058823529,748.8235294117648,3.779411764705882,1.0,5,AKS1089,AKS1089_TL01_08,1
29,29,1,2,1,1,3,453,133,12,[  5 757],[  0 747],-y,10.0,7.0,49.5,12,574.78125,441.046875,752.609375,3.09375,1.0,6,AKS1089,AKS1089_TL01_08,1
30,30,1,2,1,1,3,453,133,13,[  6 760],[  0 750],-y,10.0,7.0,47.0,9,564.016393442623,438.0655737704918,755.9672131147541,2.737704918032787,1.0,7,AKS1089,AKS1089_TL01_08,1
31,31,1,2,1,1,3,453,133,14,[  4 760],[  2 755],-y,11.0,7.0,46.5,13,588.4262295081967,433.4754098360656,758.4590163934427,2.819672131147541,1.0,8,AKS1089,AKS1089_TL01_08,1
32,32,1,2,1,1,3,453,133,15,[  5 758],[  3 755],-y,12.0,7.0,53.5,11,577.5652173913044,433.6666666666667,755.2463768115942,2.9130434782608696,1.0,9,AKS1089,AKS1089_TL01_08,1
33,33,1,2,1,1,3,453,133,16,[  4 759],[  1 751],-y,13.0,7.0,54.5,12,580.2676056338029,421.2112676056338,756.830985915493,2.915492957746479,1.0,10,AKS1089,AKS1089_TL01_08,1
34,34,1,2,1,1,3,453,133,17,[  2 765],[  1 758],-y,11.0,5.0,33.5,13,576.5531914893617,418.8085106382979,762.4893617021277,1.872340425531915,1.0,11,AKS1089,AKS1089_TL01_08,1
35,35,1,2,1,1,3,453,133,18,[  3 763],[  1 754],-y,13.0,5.0,40.5,13,602.5357142857143,419.3928571428572,760.6071428571429,2.107142857142857,1.0,12,AKS1089,AKS1089_TL01_08,1
36,36,1,2,1,1,3,453,133,19,[  4 762],[  0 751],-y,15.0,7.0,60.0,14,566.7564102564103,425.6025641025641,760.2051282051282,2.923076923076923,1.0,13,AKS1089,AKS1089_TL01_08,1
37,37,1,2,1,1,3,453,133,20,[  5 764],[  0 752],-y,17.835853576660156,7.03144121170044,71.0,14,464.9111111111111,413.3333333333333,761.6666666666666,3.3666666666666667,1.0,14,AKS1089,AKS1089_TL01_08,1
38,38,1,2,1,1,3,453,133,21,[  6 765],[  0 751],-y,18.02775764465332,6.933752536773682,71.0,14,300.3777777777778,401.1777777777778,760.8444444444444,3.355555555555556,1.0,15,AKS1089,AKS1089_TL01_08,1
39,39,1,2,1,1,3,453,133,22,[  5 768],[  0 755],-y,16.994115829467773,6.260990142822266,61.0,15,224.7594936708861,391.7721518987342,764.5443037974684,2.8860759493670884,1.0,16,AKS1089,AKS1089_TL01_08,1
40,40,1,2,1,1,3,453,133,23,[  6 773],[  1 761],-y,18.85980796813965,7.211102485656738,84.0,16,218.77884615384616,375.5384615384616,769.2596153846154,3.548076923076923,1.0,17,AKS1089,AKS1089_TL01_08,1
41,41,1,2,1,1,3,453,133,24,[  5 772],[  2 761],-y,17.0,7.0,76.0,14,328.7157894736842,381.0,766.5052631578948,3.1789473684210527,1.0,18,AKS1089,AKS1089_TL01_08,1
42,42,1,2,1,1,3,453,133,25,[  5 773],[  2 763],-y,17.0,7.0,77.0,14,424.65625,379.8020833333333,767.4479166666666,3.1875,1.0,19,AKS1089,AKS1089_TL01_08,1
43,43,1,2,1,1,3,453,133,26,[  6 774],[  2 764],-y,18.0,8.0,93.5,14,533.438596491228,362.061403508772,769.2543859649123,3.5964912280701755,1.0,20,AKS1089,AKS1089_TL01_08,1
44,44,1,2,1,1,3,453,133,27,[  3 778],[  0 766],-y,16.0,5.0,54.5,13,489.6986301369863,343.93150684931504,775.4246575342465,2.0821917808219177,1.0,21,AKS1089,AKS1089_TL01_08,1
45,45,1,2,1,1,3,453,133,28,[  3 777],[  0 764],-y,17.0,5.0,59.5,12,500.0126582278481,335.11392405063293,774.0886075949367,2.189873417721519,1.0,22,AKS1089,AKS1089_TL01_08,1
46,46,1,2,1,1,3,453,133,29,[  3 778],[  2 770],-y,17.0,6.0,72.0,12,522.3516483516484,337.43956043956047,775.6263736263736,2.6263736263736264,1.0,23,AKS1089,AKS1089_TL01_08,1
47,47,1,2,1,1,3,453,133,30,[  5 780],[  2 769],-y,20.0,8.0,101.0,17,515.4715447154472,331.3739837398374,776.1869918699186,3.5284552845528454,1.0,24,AKS1089,AKS1089_TL01_08,1
48,48,1,2,1,1,3,453,133,31,[  7 780],[  2 767],-y,23.702320098876957,8.497057914733887,130.5,24,539.8903225806451,332.56774193548387,774.5290322580645,4.612903225806452,1.0,25,AKS1089,AKS1089_TL01_08,1
49,49,1,2,1,1,3,453,133,32,[  9 782],[  3 770],-y,26.38560104370117,8.497057914733887,153.5,27,545.0,334.7111111111111,775.55,5.833333333333333,1.0,26,AKS1089,AKS1089_TL01_08,1
50,50,1,2,1,1,3,453,133,33,[  8 783],[  2 767],-y,25.491174697875977,8.497057914733887,149.5,25,556.6988636363636,342.6306818181818,777.0965909090909,5.352272727272728,1.0,27,AKS1089,AKS1089_TL01_08,1
51,51,1,2,1,1,3,453,133,34,[ 10 785],[  3 770],-y,27.09677505493164,8.403430938720703,158.5,30,575.8387096774194,345.63440860215053,777.3709677419355,6.010752688172043,1.0,28,AKS1089,AKS1089_TL01_08,1
52,52,1,2,1,1,3,453,133,35,[ 12 787],[  3 771],-y,28.12576484680176,8.574929237365723,174.5,32,572.2660098522167,345.6453201970443,777.9064039408867,7.014778325123153,1.0,29,AKS1089,AKS1089_TL01_08,1
53,53,1,2,1,1,3,453,133,36,[ 15 790],[  3 772],-y,29.570972442626957,8.962747573852539,190.0,29,589.8538812785388,358.3424657534247,779.0091324200913,8.296803652968036,1.0,30,AKS1089,AKS1089_TL01_08,1
54,54,1,2,1,1,3,453,133,37,[ 16 791],[  4 774],-y,31.000003814697266,9.600000381469728,206.0,30,561.7203389830509,341.45338983050846,780.5084745762712,8.830508474576272,1.0,31,AKS1089,AKS1089_TL01_08,1
55,55,1,2,1,1,3,453,133,38,[ 17 792],[  3 772],-y,31.58301544189453,9.93828582763672,217.0,32,489.72983870967744,340.3709677419355,779.9112903225806,9.391129032258064,1.0,32,AKS1089,AKS1089_TL01_08,1
56,56,1,2,1,1,3,453,133,39,[ 19 791],[  3 771],-y,33.40729141235352,10.629592895507812,238.0,34,325.1845018450185,342.97047970479707,779.1254612546126,10.612546125461254,1.0,33,AKS1089,AKS1089_TL01_08,1
57,57,1,2,1,1,3,453,133,40,[ 21 793],[  3 771],-y,35.46773147583008,9.138676643371582,220.5,36,238.76377952755905,353.6692913385827,780.4173228346457,11.755905511811024,1.0,34,AKS1089,AKS1089_TL01_08,1
58,58,1,2,1,1,3,453,133,41,[ 22 793],[  2 771],-y,36.12453842163086,8.77751350402832,224.0,28,594.0272373540856,359.91050583657585,781.2684824902724,12.43579766536965,1.0,35,AKS1089,AKS1089_TL01_08,1
59,59,1,2,1,1,3,453,133,42,[ 20 793],[  3 773],-y,34.95406723022461,8.962581634521484,221.5,33,559.6456692913385,364.7874015748032,782.6889763779527,11.67716535433071,1.0,36,AKS1089,AKS1089_TL01_08,1
60,60,1,2,1,1,3,453,133,43,[ 19 795],[  3 775],-y,35.13909912109375,8.901904106140137,223.5,38,567.8365758754863,370.2140077821012,784.1867704280156,11.252918287937744,1.0,37,AKS1089,AKS1089_TL01_08,1
61,61,1,2,1,1,3,453,133,44,[ 18 796],[  3 776],-y,35.19999694824219,8.999998092651367,224.0,34,558.5097276264592,364.7470817120623,785.3579766536965,10.657587548638132,1.0,38,AKS1089,AKS1089_TL01_08,1
62,62,1,2,1,1,3,453,133,45,[ 21 796],[  3 773],-y,37.400001525878906,9.0,237.5,39,577.9413919413919,367.9377289377289,783.8974358974359,12.146520146520146,1.0,39,AKS1089,AKS1089_TL01_08,1
63,63,1,2,1,1,3,453,133,46,[ 21 795],[  3 771],-y,39.600006103515625,9.000000953674316,255.5,36,587.9246575342465,369.0308219178082,782.6404109589041,12.496575342465754,1.0,40,AKS1089,AKS1089_TL01_08,1
64,64,1,2,1,1,3,453,133,47,[ 21 796],[  3 771],-y,41.03118133544922,9.121647834777832,262.0,40,587.3633333333333,365.64666666666665,782.8166666666667,12.326666666666666,1.0,41,AKS1089,AKS1089_TL01_08,1
65,65,1,2,1,1,3,453,133,48,[ 19 797],[  3 773],-y,41.32516479492188,8.875203132629395,255.5,42,592.8401360544218,366.2448979591837,784.9489795918367,11.697278911564624,1.0,42,AKS1089,AKS1089_TL01_08,1
66,66,1,2,1,1,3,453,133,49,[ 19 799],[  3 773],-y,41.665748596191406,8.713119506835938,255.5,45,560.0949152542373,367.0237288135593,785.393220338983,11.315254237288135,1.0,43,AKS1089,AKS1089_TL01_08,1
67,67,1,2,1,1,3,453,133,50,[ 20 800],[  3 771],-y,44.26533126831055,8.448490142822266,265.0,53,521.5342019543974,367.76221498371336,784.8110749185668,11.628664495114007,1.0,44,AKS1089,AKS1089_TL01_08,1
68,68,1,2,1,1,3,453,133,51,[ 18 802],[  1 767],-y,44.14215087890625,8.362022399902344,241.0,48,381.2650176678445,360.2579505300353,787.5441696113074,10.144876325088338,1.0,45,AKS1089,AKS1089_TL01_08,1
69,69,1,3,2,1,-1,-1,453,52,[  4 781],[  1 770],-y,15.0,6.0,55.0,14,304.375,393.6111111111111,777.5972222222222,2.5,2.0,0,AKS1089,AKS1089_TL01_08,1
70,70,1,3,2,1,-1,-1,453,53,[  7 778],[  2 767],-y,19.677398681640625,7.155416965484619,91.5,22,254.49107142857144,390.3571428571428,772.7232142857143,3.919642857142857,2.0,1,AKS1089,AKS1089_TL01_08,1
71,71,1,3,2,1,-1,-1,453,54,[  6 777],[  1 763],-y,21.540658950805664,7.056422710418701,93.5,24,506.82758620689657,384.8448275862069,772.5431034482758,3.655172413793104,2.0,2,AKS1089,AKS1089_TL01_08,1
72,72,1,3,2,1,-1,-1,453,55,[  6 779],[  1 764],-y,21.169269561767575,6.870728015899658,85.0,19,581.7757009345794,380.785046728972,773.3084112149533,3.233644859813084,2.0,3,AKS1089,AKS1089_TL01_08,1
73,73,1,3,2,1,-1,-1,453,56,[  2 780],[  0 768],-y,15.0,4.0,37.0,14,571.925925925926,376.94444444444446,776.8333333333334,1.6666666666666667,2.0,4,AKS1089,AKS1089_TL01_08,1
74,74,1,3,2,1,-1,-1,453,57,[  6 777],[  1 762],-y,21.50348663330078,6.640782833099365,89.5,19,597.5535714285714,390.3125,771.4017857142857,3.383928571428572,2.0,5,AKS1089,AKS1089_TL01_08,1
75,75,1,3,2,1,-1,-1,453,58,[  3 780],[  0 769],-y,12.0,4.0,26.5,12,577.609756097561,372.219512195122,776.439024390244,1.4390243902439024,2.0,6,AKS1089,AKS1089_TL01_08,1
76,76,2,4,-1,2,5,161,-1,0,[ 29 730],[  4 735],-y,33.05769729614258,10.268604278564451,229.0,35,510.0112359550562,463.25468164794006,733.8464419475655,14.621722846441948,0.0,0,AKS1089,AKS1089_TL01_08,1
77,77,2,4,-1,2,5,161,-1,1,[ 26 732],[  4 737],-y,32.288822174072266,9.838700294494627,222.5,30,517.5907335907336,460.5135135135135,735.96138996139,14.413127413127413,0.0,1,AKS1089,AKS1089_TL01_08,1
78,78,2,4,-1,2,5,161,-1,2,[ 29 731],[  3 736],-y,33.020015716552734,10.46687126159668,223.5,41,525.6321839080459,458.3908045977012,734.6053639846743,14.934865900383144,0.0,2,AKS1089,AKS1089_TL01_08,1
79,79,2,4,-1,2,5,161,-1,3,[ 30 732],[  3 737],-y,35.80093002319336,10.660041809082031,247.5,36,524.8333333333334,459.2048611111111,736.1180555555555,16.60763888888889,0.0,3,AKS1089,AKS1089_TL01_08,1
80,80,2,4,-1,2,5,161,-1,4,[ 27 735],[  3 740],-y,33.98478317260742,10.567975044250488,231.0,37,510.6208178438662,447.8698884758364,738.6654275092936,15.62453531598513,0.0,4,AKS1089,AKS1089_TL01_08,1
81,81,2,4,-1,2,5,161,-1,5,[ 30 730],[  3 735],-y,35.0474967956543,10.828516006469728,251.5,37,466.2054794520548,436.6678082191781,733.9212328767123,16.804794520547944,0.0,5,AKS1089,AKS1089_TL01_08,1
82,82,2,4,-1,2,5,161,-1,6,[ 31 734],[  3 740],-y,36.08760833740234,11.10106086730957,258.0,36,409.55852842809367,427.2876254180602,738.7324414715719,17.123745819397993,0.0,6,AKS1089,AKS1089_TL01_08,1
83,83,2,4,-1,2,5,161,-1,7,[ 33 735],[  3 740],-y,36.93026351928711,10.807963371276855,247.0,41,267.13194444444446,419.27430555555554,739.3472222222222,17.413194444444443,0.0,7,AKS1089,AKS1089_TL01_08,1
84,84,2,4,-1,2,5,161,-1,8,[ 34 733],[  3 737],-y,38.59389114379883,11.59101104736328,261.0,49,200.75986842105263,408.6578947368421,736.5427631578947,18.73355263157895,0.0,8,AKS1089,AKS1089_TL01_08,1
85,85,2,4,-1,2,5,161,-1,9,[ 33 733],[  3 738],-y,38.62147903442383,10.804409980773926,236.0,45,295.26428571428573,408.9,736.9857142857143,19.775,0.0,9,AKS1089,AKS1089_TL01_08,1
86,86,2,5,4,2,6,363,161,10,[  5 741],[  0 734],-y,7.0,6.0,32.5,8,556.1136363636364,421.3863636363636,738.0681818181819,2.5,1.0,0,AKS1089,AKS1089_TL01_08,1
87,87,2,5,4,2,6,363,161,11,[  5 737],[  3 736],-y,8.0,8.0,44.0,12,540.9655172413793,435.6206896551725,735.8965517241379,3.534482758620689,1.0,1,AKS1089,AKS1089_TL01_08,1
88,88,2,5,4,2,6,363,161,12,[  6 741],[  0 734],-y,7.0,6.0,33.0,7,542.1555555555556,425.2,738.1333333333333,2.577777777777778,1.0,2,AKS1089,AKS1089_TL01_08,1
89,89,2,5,4,2,6,363,161,13,[  2 741],[  2 739],-y,7.0,5.0,25.5,11,510.0,395.0833333333333,740.8333333333334,2.055555555555556,1.0,3,AKS1089,AKS1089_TL01_08,1
90,90,2,5,4,2,6,363,161,14,[  2 743],[  2 742],-y,8.0,5.0,26.0,11,514.3243243243244,381.97297297297297,742.3783783783783,2.081081081081081,1.0,4,AKS1089,AKS1089_TL01_08,1
91,91,2,5,4,2,6,363,161,15,[  2 739],[  2 737],-y,7.0,5.0,27.5,8,522.2051282051282,378.38461538461536,738.1025641025641,2.1538461538461537,1.0,5,AKS1089,AKS1089_TL01_08,1
92,92,2,5,4,2,6,363,161,16,[  2 740],[  2 739],-y,8.0,5.0,30.5,7,521.0714285714286,380.07142857142856,738.7142857142857,2.119047619047619,1.0,6,AKS1089,AKS1089_TL01_08,1
93,93,2,5,4,2,6,363,161,17,[  2 742],[  2 741],-y,7.0,5.0,27.5,8,514.1052631578947,351.6842105263158,741.7894736842105,2.0526315789473686,1.0,7,AKS1089,AKS1089_TL01_08,1
94,94,2,5,4,2,6,363,161,18,[  3 741],[  0 733],-y,8.0,8.0,49.0,12,544.952380952381,359.07936507936506,737.1111111111111,3.3174603174603177,1.0,8,AKS1089,AKS1089_TL01_08,1
95,95,2,5,4,2,6,363,161,19,[  7 734],[  4 734],-y,12.0,9.0,75.0,14,577.2765957446809,378.8617021276596,734.4468085106383,5.223404255319149,1.0,9,AKS1089,AKS1089_TL01_08,1
96,96,2,5,4,2,6,363,161,20,[ 10 733],[  3 734],-y,15.0,8.0,89.0,13,601.5818181818182,389.9090909090909,734.0090909090909,6.581818181818182,1.0,10,AKS1089,AKS1089_TL01_08,1
97,97,2,5,4,2,6,363,161,21,[ 15 729],[  4 730],-y,18.0,8.0,109.0,15,590.0225563909775,379.2330827067669,730.3383458646616,7.744360902255639,1.0,11,AKS1089,AKS1089_TL01_08,1
98,98,2,5,4,2,6,363,161,22,[ 16 729],[  3 731],-y,18.809043884277344,7.35391092300415,104.0,15,583.4140625,385.515625,730.3046875,8.2265625,1.0,12,AKS1089,AKS1089_TL01_08,1
99,99,2,5,4,2,6,363,161,23,[ 18 732],[  3 733],-y,21.456972122192383,7.242859840393066,125.5,16,569.4407894736842,402.7631578947368,732.7368421052631,9.730263157894736,1.0,13,AKS1089,AKS1089_TL01_08,1
100,100,2,5,4,2,6,363,161,24,[ 17 727],[  3 729],-y,22.0,7.0,128.5,12,499.2903225806452,407.14193548387095,728.141935483871,10.070967741935483,1.0,14,AKS1089,AKS1089_TL01_08,1
101,101,2,5,4,2,6,363,161,25,[ 20 727],[  3 728],-y,23.0,7.0,131.0,15,313.44025157232704,420.9433962264151,727.6100628930818,10.88679245283019,1.0,15,AKS1089,AKS1089_TL01_08,1
102,102,2,5,4,2,6,363,161,26,[ 20 726],[  3 728],-y,25.0,7.0,144.5,13,235.74137931034485,424.45402298850576,727.5057471264367,11.729885057471265,1.0,16,AKS1089,AKS1089_TL01_08,1
103,103,2,5,4,2,6,363,161,27,[ 17 729],[  3 731],-y,22.472076416015625,7.36286449432373,131.5,13,238.7735849056604,430.0188679245283,730.4276729559748,10.358490566037736,1.0,17,AKS1089,AKS1089_TL01_08,1
104,104,2,5,4,2,6,363,161,28,[ 17 727],[  3 729],-y,23.0,7.0,132.0,15,347.2,447.53125,728.41875,10.75625,1.0,18,AKS1089,AKS1089_TL01_08,1
105,105,2,5,4,2,6,363,161,29,[ 22 728],[  3 730],-y,25.328872680664062,7.723230361938477,146.5,20,518.4602272727273,441.0056818181818,729.7272727272727,11.142045454545457,1.0,19,AKS1089,AKS1089_TL01_08,1
106,106,2,5,4,2,6,363,161,30,[ 24 728],[  4 730],-y,27.0,8.0,168.0,18,582.81,447.85,729.925,12.135,1.0,20,AKS1089,AKS1089_TL01_08,1
107,107,2,5,4,2,6,363,161,31,[ 23 725],[  3 728],-y,29.55260467529297,8.457816123962402,185.0,21,658.1415525114155,449.4748858447489,727.5616438356165,13.721461187214611,1.0,21,AKS1089,AKS1089_TL01_08,1
108,108,2,5,4,2,6,363,161,32,[ 29 725],[  3 728],-y,32.62113571166992,8.6824312210083,193.5,29,663.4260869565218,445.7086956521739,728.0130434782609,15.078260869565218,1.0,22,AKS1089,AKS1089_TL01_08,1
109,109,2,5,4,2,6,363,161,33,[ 32 725],[  4 729],-y,33.6281852722168,8.622611999511719,200.5,29,663.9033613445379,442.281512605042,727.8613445378152,15.491596638655462,1.0,23,AKS1089,AKS1089_TL01_08,1
110,110,2,5,4,2,6,363,161,34,[ 31 725],[  3 728],-y,35.50600814819336,8.580223083496094,214.0,27,663.6299212598425,441.4291338582677,727.3700787401575,16.440944881889763,1.0,24,AKS1089,AKS1089_TL01_08,1
111,111,2,5,4,2,6,363,161,35,[ 35 724],[  3 728],-y,37.612403869628906,8.656824111938477,225.5,26,672.570895522388,440.5149253731343,727.2873134328358,17.384328358208954,1.0,25,AKS1089,AKS1089_TL01_08,1
112,112,2,5,4,2,6,363,161,36,[ 37 726],[  3 728],-y,40.18865966796875,8.673040390014648,244.0,27,679.5328719723184,438.61937716262975,728.3598615916954,18.83391003460208,1.0,26,AKS1089,AKS1089_TL01_08,1
113,113,2,5,4,2,6,363,161,37,[ 40 728],[  3 729],-y,44.0,9.0,258.5,33,681.114006514658,430.7003257328991,730.1074918566775,20.429967426710096,1.0,27,AKS1089,AKS1089_TL01_08,1
114,114,2,5,4,2,6,363,161,38,[ 47 728],[  3 729],-y,47.99999237060547,8.999998092651367,277.5,34,665.3666666666667,432.6969696969697,729.9606060606061,21.887878787878787,1.0,28,AKS1089,AKS1089_TL01_08,1
115,115,2,5,4,2,6,363,161,39,[ 51 728],[  3 728],-y,52.08047103881836,8.759421348571777,307.0,28,664.2252747252747,423.6978021978022,729.1648351648352,23.75824175824176,1.0,29,AKS1089,AKS1089_TL01_08,1
116,116,2,5,4,2,6,363,161,40,[ 55 728],[  3 727],-y,56.11465072631836,8.67250919342041,327.5,29,610.2056555269922,419.1105398457584,728.3778920308483,25.470437017994858,1.0,30,AKS1089,AKS1089_TL01_08,1
117,117,2,6,5,2,7,471,363,41,[ 27 728],[  3 727],-y,32.19403076171875,8.40041732788086,199.5,18,538.6540084388186,427.46835443037975,727.873417721519,16.17721518987342,2.0,0,AKS1089,AKS1089_TL01_08,1
118,118,2,6,5,2,7,471,363,42,[ 29 726],[  3 727],-y,33.0,8.0,211.5,17,360.044,423.98,727.268,16.508,2.0,1,AKS1089,AKS1089_TL01_08,1
119,119,2,6,5,2,7,471,363,43,[ 30 726],[  3 728],-y,35.0,8.0,220.5,21,357.91570881226056,423.632183908046,727.3754789272031,17.766283524904214,2.0,2,AKS1089,AKS1089_TL01_08,1
120,120,2,6,5,2,7,471,363,44,[ 31 727],[  3 728],-y,37.0,8.0,228.5,20,455.9114391143912,420.2915129151292,727.6125461254612,18.59778597785978,2.0,3,AKS1089,AKS1089_TL01_08,1
121,121,2,6,5,2,7,471,363,45,[ 36 725],[  4 726],-y,42.0,8.0,260.5,19,621.6351791530944,429.1693811074919,725.9087947882737,20.677524429967427,2.0,4,AKS1089,AKS1089_TL01_08,1
122,122,2,6,5,2,7,471,363,46,[ 38 723],[  3 725],-y,45.0,8.0,277.5,22,647.65749235474,432.6269113149847,724.2538226299694,22.32415902140673,2.0,5,AKS1089,AKS1089_TL01_08,1
