,Unnamed: 0,id_seg,id_cell,id_par,id_colony,id_d1,id_d2,id_sib,frames,new_pole,old_pole,edges,length,width,area,perimeter,fluo1,fluo2,fluo3,x_pos,y_pos,generation,age,strain,movie_name,replicate
0,0,0,0,-1,0,1,14,-1,0,[552 491],[518 451],,61.06810760498047,9.62231159210205,475.5,42,934.1363636363636,432.86742424242425,559.5625,471.50189393939394,534.4507575757576,0.0,0,6_PAK,6_PAK_TL_01_26_s2,0
1,1,0,0,-1,0,1,14,-1,1,[556 478],[521 435],,64.02242279052734,9.643210411071776,498.0,55,949.8592057761732,442.88808664259926,567.6696750902527,457.2328519855596,538.1985559566787,0.0,1,6_PAK,6_PAK_TL_01_26_s2,0
2,2,0,0,-1,0,1,14,-1,2,[563 467],[524 420],,69.0250244140625,9.541216850280762,512.0,55,962.6497373029772,448.0858143607706,571.0420315236428,443.5709281961471,542.1541155866901,0.0,2,6_PAK,6_PAK_TL_01_26_s2,0
3,3,0,0,-1,0,1,14,-1,3,[569 461],[527 407],,75.60417175292969,9.485567092895508,543.5,66,953.7027914614122,451.3037766830871,563.9967159277504,433.4712643678161,546.3891625615763,0.0,3,6_PAK,6_PAK_TL_01_26_s2,0
4,4,0,0,-1,0,1,14,-1,4,[572 457],[529 399],,80.98778533935547,9.670183181762695,612.5,75,940.2532942898976,450.0351390922401,552.4319180087848,427.7994143484627,550.385065885798,0.0,4,6_PAK,6_PAK_TL_01_26_s2,0
5,5,0,0,-1,0,1,14,-1,5,[567 455],[524 393],,84.62320709228516,10.07244110107422,635.0,88,922.4112676056338,452.2521126760564,550.5901408450704,424.0661971830986,545.8985915492958,0.0,5,6_PAK,6_PAK_TL_01_26_s2,0
6,6,0,1,0,0,2,27,14,6,[543 417],[524 389],,43.54396057128906,9.152552604675291,329.0,49,893.7324324324325,459.0864864864865,548.6405405405405,404.0351351351352,533.3594594594595,1.0,0,6_PAK,6_PAK_TL_01_26_s2,0
7,7,0,1,0,0,2,27,14,7,[540 417],[520 386],,44.94437026977539,9.49661350250244,340.5,50,906.6788511749348,460.7650130548303,550.6005221932115,401.4908616187989,529.3577023498694,1.0,1,6_PAK,6_PAK_TL_01_26_s2,0
8,8,0,1,0,0,2,27,14,8,[530 418],[510 384],,49.24401473999024,9.968645095825195,386.0,60,885.9538106235566,461.4780600461894,533.0854503464203,401.891454965358,519.5704387990762,1.0,2,6_PAK,6_PAK_TL_01_26_s2,0
9,9,0,1,0,0,2,27,14,9,[527 418],[507 381],,51.93553924560547,10.03359317779541,412.5,73,936.8596112311016,461.41900647948165,532.4125269978401,398.695464362851,515.4946004319654,1.0,3,6_PAK,6_PAK_TL_01_26_s2,0
10,10,0,1,0,0,2,27,14,10,[521 416],[506 372],,55.68585968017578,10.539910316467283,439.0,73,967.8165322580644,461.8165322580645,528.0100806451613,394.8729838709677,512.6491935483871,1.0,4,6_PAK,6_PAK_TL_01_26_s2,0
11,11,0,1,0,0,2,27,14,11,[518 418],[508 372],,58.463409423828125,10.487804412841797,474.0,62,969.1532710280374,462.6971962616822,525.6448598130842,394.5514018691589,511.9439252336449,1.0,5,6_PAK,6_PAK_TL_01_26_s2,0
12,12,0,1,0,0,2,27,14,12,[515 424],[505 370],,62.31948471069336,9.91254425048828,483.0,55,967.9744525547444,462.4616788321168,529.5456204379562,396.4543795620438,509.2098540145985,1.0,6,6_PAK,6_PAK_TL_01_26_s2,0
13,13,0,2,1,0,3,43,27,13,[507 391],[504 369],,30.405593872070312,9.899495124816896,240.0,28,965.2518248175182,465.8029197080292,528.3357664233577,378.7262773722628,504.55474452554745,2.0,0,6_PAK,6_PAK_TL_01_26_s2,0
14,14,0,2,1,0,3,43,27,14,[506 388],[504 367],,33.2342414855957,9.850868225097656,259.5,31,945.0574324324324,466.3918918918919,526.9932432432432,377.4527027027027,504.1993243243243,2.0,1,6_PAK,6_PAK_TL_01_26_s2,0
15,15,0,2,1,0,3,43,27,15,[503 391],[502 369],,35.16799545288086,10.040074348449709,285.5,27,926.7630769230768,469.7784615384616,526.483076923077,380.32307692307694,502.5384615384616,2.0,2,6_PAK,6_PAK_TL_01_26_s2,0
16,16,0,2,1,0,3,43,27,16,[504 392],[503 367],,38.11554718017578,10.140003204345703,303.5,30,940.8057971014492,467.4289855072464,526.0115942028986,379.8985507246377,503.16521739130434,2.0,3,6_PAK,6_PAK_TL_01_26_s2,0
17,17,0,2,1,0,3,43,27,17,[505 398],[503 368],,40.17747497558594,9.711774826049805,319.5,23,894.32782369146,473.168044077135,529.8347107438017,382.07438016528926,503.8154269972452,2.0,4,6_PAK,6_PAK_TL_01_26_s2,0
18,18,0,2,1,0,3,43,27,18,[501 399],[498 369],,43.170875549316406,9.74154567718506,346.5,22,842.3969465648855,480.13231552162847,534.9872773536896,383.2188295165394,498.8931297709924,2.0,5,6_PAK,6_PAK_TL_01_26_s2,0
19,19,0,2,1,0,3,43,27,19,[499 403],[496 368],,47.25757598876953,9.932002067565918,368.0,29,793.3588516746412,487.35406698564594,533.165071770335,385.85645933014354,496.4688995215311,2.0,6,6_PAK,6_PAK_TL_01_26_s2,0
20,20,0,2,1,0,3,43,27,20,[500 405],[497 367],,51.20560836791992,9.806578636169434,387.5,31,739.1587301587301,486.81179138322,532.9569160997733,386.2018140589569,497.1723356009071,2.0,7,6_PAK,6_PAK_TL_01_26_s2,0
21,21,0,2,1,0,3,43,27,21,[499 406],[497 367],,53.13530349731445,9.807623863220217,412.5,32,664.3006396588486,492.46695095948826,537.2750533049041,386.0852878464819,497.1918976545842,2.0,8,6_PAK,6_PAK_TL_01_26_s2,0
22,22,0,3,2,0,4,107,43,22,[495 375],[495 363],,27.0,9.0,188.0,21,605.0138248847926,496.59447004608296,539.9907834101382,368.4746543778802,494.4654377880185,3.0,0,6_PAK,6_PAK_TL_01_26_s2,0
23,23,0,3,2,0,4,107,43,23,[494 378],[495 364],,27.0,8.0,195.5,14,569.6460176991151,499.1902654867257,547.0840707964602,371.6946902654867,494.1592920353982,3.0,1,6_PAK,6_PAK_TL_01_26_s2,0
24,24,0,3,2,0,4,107,43,24,[497 377],[498 360],,28.0,9.0,212.5,19,510.9303278688525,507.9754098360656,547.0286885245902,368.5655737704918,496.84016393442624,3.0,2,6_PAK,6_PAK_TL_01_26_s2,0
25,25,0,3,2,0,4,107,43,25,[495 377],[498 358],,30.37872314453125,9.52256202697754,226.5,30,405.5346153846154,508.9,547.7,368.9653846153846,496.30384615384617,3.0,3,6_PAK,6_PAK_TL_01_26_s2,0
26,26,0,3,2,0,4,107,43,26,[495 381],[498 361],,32.17966842651367,9.512968063354492,249.0,22,337.77543859649126,513.9508771929825,546.7122807017544,371.6561403508772,495.9438596491228,3.0,4,6_PAK,6_PAK_TL_01_26_s2,0
27,27,0,3,2,0,4,107,43,27,[494 380],[504 354],,36.68737411499024,9.448047637939451,274.5,47,324.4376996805112,511.6517571884984,536.4121405750799,368.40575079872207,497.1725239616613,3.0,5,6_PAK,6_PAK_TL_01_26_s2,0
28,28,0,3,2,0,4,107,43,28,[495 380],[507 352],,39.9184684753418,9.764230728149414,312.0,57,315.5297450424929,512.2266288951841,526.9943342776204,367.3824362606233,499.7705382436261,3.0,6,6_PAK,6_PAK_TL_01_26_s2,0
29,29,0,3,2,0,4,107,43,29,[486 382],[502 351],,42.95201873779297,9.407695770263672,320.0,64,317.9862258953168,511.9944903581267,527.7465564738292,367.5702479338843,492.4407713498623,3.0,7,6_PAK,6_PAK_TL_01_26_s2,0
30,30,0,3,2,0,4,107,43,30,[486 382],[510 350],,47.14951705932617,9.984603881835938,350.0,55,316.0532994923858,511.492385786802,521.4771573604061,366.4543147208122,496.4416243654823,3.0,8,6_PAK,6_PAK_TL_01_26_s2,0
31,31,0,3,2,0,4,107,43,31,[482 382],[508 350],,50.444129943847656,10.30746841430664,383.5,44,312.87412587412587,510.6200466200466,516.6363636363636,366.018648018648,494.23776223776224,3.0,9,6_PAK,6_PAK_TL_01_26_s2,0
32,32,0,3,2,0,4,107,43,32,[482 382],[513 348],,55.130950927734375,10.493547439575195,393.0,58,310.3806306306306,509.3873873873874,516.731981981982,365.0337837837838,495.8806306306306,3.0,10,6_PAK,6_PAK_TL_01_26_s2,0
33,33,0,3,2,0,4,107,43,33,[480 383],[513 346],,58.71717834472656,10.433379173278809,426.5,65,308.04989604989606,510.1704781704782,511.8607068607069,364.01871101871103,495.66112266112265,3.0,11,6_PAK,6_PAK_TL_01_26_s2,0
34,34,0,4,3,0,5,148,107,34,[500 358],[515 345],,28.42362403869629,8.901905059814453,201.5,29,302.3842794759825,509.0218340611354,505.7292576419214,352.2707423580786,506.8122270742358,4.0,0,6_PAK,6_PAK_TL_01_26_s2,0
35,35,0,4,3,0,5,148,107,35,[503 355],[519 343],,29.65619659423828,9.011551856994627,218.0,32,305.88663967611336,511.1862348178138,510.6234817813765,349.6275303643725,511.0323886639676,4.0,1,6_PAK,6_PAK_TL_01_26_s2,0
36,36,0,4,3,0,5,148,107,36,[505 357],[523 342],,31.819805145263672,9.192387580871582,232.0,30,303.08015267175574,510.2442748091603,508.3396946564886,350.71374045801525,512.9961832061068,4.0,2,6_PAK,6_PAK_TL_01_26_s2,0
37,37,0,4,3,0,5,148,107,37,[510 355],[530 340],,33.015113830566406,9.947786331176758,248.0,32,302.99642857142857,510.0678571428571,508.4357142857143,348.5964285714286,519.9607142857143,4.0,3,6_PAK,6_PAK_TL_01_26_s2,0
38,38,0,4,3,0,5,148,107,38,[509 355],[531 339],,35.79066467285156,10.14006233215332,270.5,46,305.1372549019608,509.9281045751634,500.7843137254902,348.1045751633987,519.9901960784314,4.0,4,6_PAK,6_PAK_TL_01_26_s2,0
39,39,0,4,3,0,5,148,107,39,[506 353],[532 334],,40.22320175170898,9.92829704284668,297.0,44,306.0089552238806,510.19701492537314,493.8179104477612,344.6059701492537,519.1343283582089,4.0,5,6_PAK,6_PAK_TL_01_26_s2,0
40,40,0,4,3,0,5,148,107,40,[504 354],[533 337],,43.52814483642578,9.841146469116213,324.5,60,304.35149863760216,513.8610354223433,494.4713896457766,345.2697547683924,519.4686648501363,4.0,6,6_PAK,6_PAK_TL_01_26_s2,0
41,41,0,4,3,0,5,148,107,41,[511 349],[541 330],,45.77457809448242,9.52804183959961,334.0,55,305.1375661375661,518.1137566137567,494.62698412698415,340.29100529100526,525.5449735449736,4.0,7,6_PAK,6_PAK_TL_01_26_s2,0
42,42,0,5,4,0,6,299,148,42,[533 335],[545 330],,23.525955200195312,9.45888900756836,169.0,29,298.34358974358975,510.7282051282051,477.36410256410255,332.5948717948718,538.5589743589744,5.0,0,6_PAK,6_PAK_TL_01_26_s2,0
43,43,0,5,4,0,6,299,148,43,[535 332],[544 330],,23.617366790771484,9.616652488708496,177.5,23,298.69607843137254,512.7941176470588,483.8333333333333,331.78921568627453,539.2941176470588,5.0,1,6_PAK,6_PAK_TL_01_26_s2,0
44,44,0,5,4,0,6,299,148,44,[543 330],[555 328],,25.0,10.0,194.5,24,304.4708520179372,515.1345291479821,488.7713004484305,329.2869955156951,547.4170403587444,5.0,2,6_PAK,6_PAK_TL_01_26_s2,0
45,45,0,5,4,0,6,299,148,45,[537 330],[550 329],,26.0,9.0,202.0,14,301.1293103448276,518.0431034482758,489.6293103448276,329.6465517241379,544.198275862069,5.0,3,6_PAK,6_PAK_TL_01_26_s2,0
46,46,0,5,4,0,6,299,148,46,[538 330],[550 328],,28.259056091308597,9.651861190795898,213.0,25,308.87295081967216,517.577868852459,491.5696721311475,329.0245901639344,543.9713114754098,5.0,4,6_PAK,6_PAK_TL_01_26_s2,0
47,47,0,5,4,0,6,299,148,47,[542 328],[561 322],,30.005769729614254,9.80580711364746,226.0,29,304.8217054263566,520.0813953488372,492.2751937984496,325.1240310077519,551.5271317829457,5.0,5,6_PAK,6_PAK_TL_01_26_s2,0
48,48,0,5,4,0,6,299,148,48,[544 324],[560 322],,31.400466918945312,10.137567520141602,254.5,29,304.08304498269894,518.8892733564014,489.0899653979239,323.1038062283737,553.2491349480969,5.0,6,6_PAK,6_PAK_TL_01_26_s2,0
49,49,0,5,4,0,6,299,148,49,[542 326],[560 320],,32.25723648071289,10.186494827270508,253.0,37,308.75694444444446,521.8333333333334,499.50347222222223,323.37847222222223,549.9618055555555,5.0,7,6_PAK,6_PAK_TL_01_26_s2,0
50,50,0,5,4,0,6,299,148,50,[543 323],[563 308],,33.83636474609375,8.854375839233398,249.0,36,311.88652482269504,522.1347517730496,504.2695035460993,315.6099290780142,553.1099290780141,5.0,8,6_PAK,6_PAK_TL_01_26_s2,0
51,51,0,5,4,0,6,299,148,51,[549 322],[570 301],,37.52949523925781,8.741179466247559,269.0,24,312.7524752475247,518.980198019802,509.6996699669967,311.1551155115512,559.9570957095709,5.0,9,6_PAK,6_PAK_TL_01_26_s2,0
52,52,0,5,4,0,6,299,148,52,[551 317],[569 295],,39.20282745361328,8.757638931274414,283.5,35,313.4625,517.025,509.309375,305.79375,560.14375,5.0,10,6_PAK,6_PAK_TL_01_26_s2,0
53,53,0,5,4,0,6,299,148,53,[557 317],[573 289],,42.93989562988281,9.414267539978027,307.0,55,308.5472779369628,520.7163323782235,510.62464183381087,302.9226361031519,564.6790830945558,5.0,11,6_PAK,6_PAK_TL_01_26_s2,0
54,54,0,5,4,0,6,299,148,54,[556 313],[574 281],,46.12028884887695,9.570352554321287,331.0,59,307.593085106383,523.0904255319149,510.2978723404256,296.5345744680851,564.8856382978723,5.0,12,6_PAK,6_PAK_TL_01_26_s2,0
55,55,0,5,4,0,6,299,148,55,[554 312],[575 277],,48.87630081176758,9.906152725219728,354.0,58,309.9351620947631,522.8902743142145,518.0124688279302,294.7281795511222,563.6783042394015,5.0,13,6_PAK,6_PAK_TL_01_26_s2,0
56,56,0,5,4,0,6,299,148,56,[543 310],[571 279],,50.3255615234375,9.550230026245115,367.0,40,311.7645631067961,524.0703883495146,522.2791262135922,294.4757281553398,556.3932038834952,5.0,14,6_PAK,6_PAK_TL_01_26_s2,0
57,57,0,6,5,0,7,412,299,57,[557 289],[569 277],,26.90673828125,8.138457298278809,175.0,24,316.9850746268657,518.5820895522388,513.5621890547263,282.55721393034827,563.681592039801,6.0,0,6_PAK,6_PAK_TL_01_26_s2,0
58,58,0,6,5,0,7,412,299,58,[559 288],[573 274],,28.319520950317383,8.273874282836914,193.0,21,312.72727272727275,520.7954545454545,509.9045454545454,281.35,565.8181818181819,6.0,1,6_PAK,6_PAK_TL_01_26_s2,0
59,59,0,6,5,0,7,412,299,59,[559 287],[572 272],,28.28427124023437,8.485280990600586,204.0,17,310.3896103896104,523.2424242424242,523.8614718614718,279.2121212121212,566.008658008658,6.0,2,6_PAK,6_PAK_TL_01_26_s2,0
60,60,0,6,5,0,7,412,299,60,[560 286],[575 270],,29.69848251342773,9.192388534545898,220.5,22,313.7269076305221,523.0923694779117,528.2730923694779,277.59437751004015,567.9277108433735,6.0,3,6_PAK,6_PAK_TL_01_26_s2,0
61,61,0,6,5,0,7,412,299,61,[558 284],[574 268],,31.11269760131836,8.485280990600586,234.0,16,316.84410646387835,524.8060836501901,530.9619771863117,275.32699619771864,566.5551330798479,6.0,4,6_PAK,6_PAK_TL_01_26_s2,0
62,62,0,6,5,0,7,412,299,62,[556 285],[573 268],,33.23401641845703,8.485280990600586,246.5,22,320.43682310469313,530.7870036101083,536.826714801444,275.9097472924188,564.8989169675091,6.0,5,6_PAK,6_PAK_TL_01_26_s2,0
63,63,0,6,5,0,7,412,299,63,[561 279],[579 262],,35.355342864990234,9.192388534545898,272.5,19,319.9901639344262,534.7639344262295,535.2459016393443,270.7377049180328,570.3508196721311,6.0,6,6_PAK,6_PAK_TL_01_26_s2,0
64,64,0,6,5,0,7,412,299,64,[557 279],[579 261],,37.60000228881836,9.800000190734863,289.0,42,318.3723076923077,533.4646153846154,538.8584615384615,269.5261538461538,568.6738461538462,6.0,7,6_PAK,6_PAK_TL_01_26_s2,0
65,65,0,6,5,0,7,412,299,65,[555 272],[580 260],,39.3950080871582,10.031136512756348,318.0,61,322.43454038997214,538.2395543175487,539.8774373259052,265.9359331476323,567.5069637883008,6.0,8,6_PAK,6_PAK_TL_01_26_s2,0
66,66,0,6,5,0,7,412,299,66,[552 273],[580 260],,40.71538543701172,10.356531143188477,322.5,54,327.6620879120879,545.3543956043956,553.6263736263736,266.1291208791209,567.195054945055,6.0,9,6_PAK,6_PAK_TL_01_26_s2,0
67,67,0,6,5,0,7,412,299,67,[557 271],[586 258],,42.95149993896485,10.350308418273926,332.5,56,331.3031914893617,549.2712765957447,561.0984042553191,264.5026595744681,571.8404255319149,6.0,10,6_PAK,6_PAK_TL_01_26_s2,0
68,68,0,7,6,0,-1,-1,412,68,[578 261],[588 257],,21.81971549987793,9.803059577941896,169.0,28,329.2319587628866,544.8144329896908,539.4072164948453,259.50515463917526,582.6082474226804,7.0,0,6_PAK,6_PAK_TL_01_26_s2,0
69,69,0,7,6,0,-1,-1,412,69,[580 262],[589 259],,22.79834747314453,10.429031372070312,176.5,22,331.470297029703,549.8564356435644,553.2029702970297,261.1831683168317,582.6336633663366,7.0,1,6_PAK,6_PAK_TL_01_26_s2,0
70,70,0,7,6,0,-1,-1,412,70,[579 262],[586 260],,22.0,10.0,176.5,20,334.9458128078818,556.4581280788177,566.7980295566502,260.8128078817734,582.7783251231527,7.0,2,6_PAK,6_PAK_TL_01_26_s2,0
71,71,1,8,-1,1,9,20,-1,0,[973 837],[965 861],,35.71892166137695,9.68648624420166,276.0,46,904.782747603834,373.2140575079872,514.4568690095847,850.111821086262,968.6900958466454,0.0,0,6_PAK,6_PAK_TL_01_26_s2,0
72,72,1,8,-1,1,9,20,-1,1,[979 824],[967 849],,38.2381591796875,9.790709495544434,303.0,52,904.0262390670554,386.6822157434402,525.3527696793003,835.8892128279883,973.0903790087464,0.0,1,6_PAK,6_PAK_TL_01_26_s2,0
73,73,1,8,-1,1,9,20,-1,2,[988 807],[972 834],,41.55991363525391,10.06824779510498,329.0,56,887.8,392.6,521.2297297297297,819.4972972972973,980.1486486486486,0.0,2,6_PAK,6_PAK_TL_01_26_s2,0
74,74,1,8,-1,1,9,20,-1,3,[996 791],[977 821],,45.27252578735352,9.878992080688477,354.5,58,905.505025125628,394.16331658291455,524.2286432160804,806.1356783919598,986.1809045226132,0.0,3,6_PAK,6_PAK_TL_01_26_s2,0
75,75,1,8,-1,1,9,20,-1,4,[1001  779],[979 814],,49.389190673828125,10.0340576171875,381.0,65,837.873831775701,396.7943925233645,508.66121495327104,796.0070093457944,989.3785046728972,0.0,4,6_PAK,6_PAK_TL_01_26_s2,0
76,76,1,8,-1,1,9,20,-1,5,[997 774],[973 810],,53.27391815185547,10.729778289794922,405.5,63,817.3618421052631,400.3530701754386,507.3793859649123,791.3771929824561,984.7543859649124,0.0,5,6_PAK,6_PAK_TL_01_26_s2,0
77,77,1,9,8,1,-1,-1,20,6,[982 792],[973 807],,26.346405029296875,9.481996536254885,200.5,32,814.0657894736842,403.578947368421,505.9736842105263,798.7324561403509,977.969298245614,1.0,0,6_PAK,6_PAK_TL_01_26_s2,0
78,78,1,9,8,1,-1,-1,20,7,[978 790],[970 805],,27.72724151611328,9.838699340820312,209.5,41,741.6401673640167,412.907949790795,512.2803347280335,796.1715481171548,974.8451882845188,1.0,1,6_PAK,6_PAK_TL_01_26_s2,0
79,79,1,9,8,1,-1,-1,20,8,[971 791],[962 806],,29.49775505065918,9.603919982910156,233.5,41,576.0757575757576,426.61742424242425,501.7613636363636,798.6060606060606,965.935606060606,1.0,2,6_PAK,6_PAK_TL_01_26_s2,0
80,80,1,9,8,1,-1,-1,20,9,[969 788],[957 806],,31.90593910217285,9.751980781555176,244.0,42,456.8188405797101,440.6340579710145,505.40579710144925,796.9528985507246,963.1630434782608,1.0,3,6_PAK,6_PAK_TL_01_26_s2,0
81,81,1,9,8,1,-1,-1,20,10,[968 787],[953 807],,33.79999923706055,9.40000057220459,256.5,30,368.84083044982697,452.10034602076126,511.8166089965398,795.9515570934255,961.0657439446368,1.0,4,6_PAK,6_PAK_TL_01_26_s2,0
82,82,1,9,8,1,-1,-1,20,11,[971 786],[953 806],,36.112091064453125,9.666367530822754,280.0,29,332.5987261146497,459.9649681528662,506.9649681528662,796.1464968152866,961.9458598726114,1.0,5,6_PAK,6_PAK_TL_01_26_s2,0
83,83,1,9,8,1,-1,-1,20,12,[970 787],[949 807],,38.18376159667969,9.192387580871582,289.0,28,324.3723076923077,464.9476923076923,518.0923076923077,796.2553846153846,960.113846153846,1.0,6,6_PAK,6_PAK_TL_01_26_s2,0
84,84,1,9,8,1,-1,-1,20,13,[969 785],[947 807],,40.305084228515625,9.192387580871582,323.5,30,327.15277777777777,468.5861111111111,526.9361111111111,795.1305555555556,958.4666666666668,1.0,7,6_PAK,6_PAK_TL_01_26_s2,0
85,85,1,9,8,1,-1,-1,20,14,[970 784],[946 807],,42.42640686035156,9.192387580871582,334.0,30,330.06434316353887,468.6648793565684,523.0911528150134,795.4825737265415,958.083109919571,1.0,8,6_PAK,6_PAK_TL_01_26_s2,0
86,86,1,9,8,1,-1,-1,20,15,[969 785],[944 808],,45.31715393066406,10.501300811767578,360.5,36,329.2437810945274,466.1019900497512,526.1542288557214,796.3034825870647,956.5124378109452,1.0,9,6_PAK,6_PAK_TL_01_26_s2,0
87,87,1,9,8,1,-1,-1,20,16,[971 783],[942 809],,47.457801818847656,10.501300811767578,384.0,41,332.8056206088993,469.7775175644028,535.327868852459,796.2248243559719,956.2177985948476,1.0,10,6_PAK,6_PAK_TL_01_26_s2,0
88,88,1,9,8,1,-1,-1,20,17,[971 786],[942 810],,49.14508056640625,11.124313354492188,415.5,45,335.71521739130435,468.9391304347826,531.8695652173913,797.4260869565218,956.5,1.0,11,6_PAK,6_PAK_TL_01_26_s2,0
89,89,1,9,8,1,-1,-1,20,18,[969 786],[937 811],,50.92734909057617,11.158086776733398,424.0,42,344.0382978723404,472.0744680851064,544.6595744680851,798.2617021276595,952.4595744680852,1.0,12,6_PAK,6_PAK_TL_01_26_s2,0
90,90,1,9,8,1,-1,-1,20,19,[968 784],[933 812],,52.79707336425781,10.956591606140137,434.0,54,348.52697095435684,475.6597510373444,556.9751037344398,796.9917012448133,950.5767634854772,1.0,13,6_PAK,6_PAK_TL_01_26_s2,0
91,91,1,9,8,1,-1,-1,20,20,[970 785],[933 812],,55.80000305175781,10.40000057220459,456.5,57,343.8047337278106,472.3688362919132,556.6252465483235,798.2287968441815,951.3570019723866,1.0,14,6_PAK,6_PAK_TL_01_26_s2,0
92,92,1,9,8,1,-1,-1,20,21,[971 786],[932 816],,59.01313400268555,10.229249000549316,483.0,56,343.90671641791045,470.5298507462687,561.7462686567164,799.5634328358209,952.4272388059702,1.0,15,6_PAK,6_PAK_TL_01_26_s2,0
93,93,1,9,8,1,-1,-1,20,22,[969 785],[928 816],,62.53424072265625,10.173874855041504,505.5,56,341.331550802139,472.620320855615,569.1122994652407,800.6880570409983,948.7397504456328,1.0,16,6_PAK,6_PAK_TL_01_26_s2,0
94,94,1,9,8,1,-1,-1,20,23,[971 787],[925 822],,67.58139038085938,10.02731990814209,544.0,56,341.2587064676617,470.0199004975124,562.93864013267,803.6152570480929,948.860696517413,1.0,17,6_PAK,6_PAK_TL_01_26_s2,0
95,95,2,10,-1,2,11,22,-1,0,[986 801],[973 822],,34.47917175292969,9.86147403717041,281.5,47,909.1582278481012,368.5822784810127,483.1107594936709,811.9018987341772,979.2183544303796,0.0,0,6_PAK,6_PAK_TL_01_26_s2,0
96,96,2,10,-1,2,11,22,-1,1,[992 785],[977 807],,37.64299011230469,9.998918533325195,306.0,44,938.5263157894736,374.65497076023394,498.55555555555554,797.1549707602339,983.4561403508771,0.0,1,6_PAK,6_PAK_TL_01_26_s2,0
97,97,2,10,-1,2,11,22,-1,2,[997 771],[979 796],,39.66106414794922,9.707252502441406,315.5,40,949.9830028328612,380.1501416430595,507.07932011331445,784.5014164305949,987.657223796034,0.0,2,6_PAK,6_PAK_TL_01_26_s2,0
98,98,2,10,-1,2,11,22,-1,3,[1001  761],[980 789],,43.57121276855469,9.836999893188477,343.0,45,957.2167101827677,385.00522193211486,511.9086161879896,774.9477806788511,990.6344647519584,0.0,3,6_PAK,6_PAK_TL_01_26_s2,0
99,99,2,10,-1,2,11,22,-1,4,[1003  753],[982 782],,46.04084014892578,9.830782890319824,356.5,45,945.8947368421052,386.671679197995,512.0175438596491,766.7919799498746,992.7669172932332,0.0,4,6_PAK,6_PAK_TL_01_26_s2,0
100,100,2,10,-1,2,11,22,-1,5,[1000  746],[976 778],,49.402530670166016,9.611387252807615,379.5,45,925.5811764705884,389.4917647058824,509.4023529411765,761.8470588235294,988.3317647058824,0.0,5,6_PAK,6_PAK_TL_01_26_s2,0
101,101,2,10,-1,2,11,22,-1,6,[1001  742],[976 777],,51.85343551635742,9.51527500152588,392.0,53,929.9704545454546,395.1454545454545,523.0818181818182,759.275,988.1136363636364,0.0,6,6_PAK,6_PAK_TL_01_26_s2,0
102,102,2,10,-1,2,11,22,-1,7,[999 738],[973 775],,55.20265197753906,9.793234825134276,405.5,59,923.1973684210526,400.3311403508772,524.311403508772,756.5416666666666,985.3004385964912,0.0,7,6_PAK,6_PAK_TL_01_26_s2,0
103,103,2,10,-1,2,11,22,-1,8,[991 736],[964 778],,57.78437042236328,9.73615550994873,414.0,70,911.5811965811964,402.1752136752137,526.5811965811965,757.6517094017094,976.3076923076924,0.0,8,6_PAK,6_PAK_TL_01_26_s2,0
104,104,2,11,10,2,12,52,22,9,[969 761],[960 778],,27.280027389526367,8.9442720413208,197.5,38,926.0575221238938,418.0398230088496,557.929203539823,769.5398230088496,965.0575221238938,1.0,0,6_PAK,6_PAK_TL_01_26_s2,0
105,105,2,11,10,2,12,52,22,10,[966 762],[956 780],,29.96331024169922,8.944271087646484,218.5,38,886.0682730923695,421.7590361445783,556.2248995983936,770.4056224899598,961.586345381526,1.0,1,6_PAK,6_PAK_TL_01_26_s2,0
106,106,2,11,10,2,12,52,22,11,[964 765],[957 781],,30.98832321166992,9.847983360290527,240.5,41,735.6300366300367,431.1172161172161,553.992673992674,772.9304029304029,960.1391941391942,1.0,2,6_PAK,6_PAK_TL_01_26_s2,0
107,107,2,11,10,2,12,52,22,12,[961 765],[951 786],,32.30934143066406,9.790709495544434,245.5,39,667.9068100358423,438.3906810035842,554.3189964157706,775.1362007168459,956.3942652329748,1.0,3,6_PAK,6_PAK_TL_01_26_s2,0
108,108,2,11,10,2,12,52,22,13,[958 766],[946 789],,34.06376266479492,9.79333209991455,259.5,47,626.8639455782313,449.0748299319728,561.0068027210884,776.7142857142857,952.7448979591836,1.0,4,6_PAK,6_PAK_TL_01_26_s2,0
109,109,2,11,10,2,12,52,22,14,[957 768],[944 790],,36.656551361083984,10.039423942565918,279.0,46,580.7746031746032,454.8920634920634,558.8761904761905,778.015873015873,951.4666666666668,1.0,5,6_PAK,6_PAK_TL_01_26_s2,0
110,110,2,11,10,2,12,52,22,15,[954 770],[939 795],,38.54229736328125,10.111856460571287,294.5,50,546.6756756756756,460.951951951952,562.6876876876877,781.0450450450451,947.6546546546548,1.0,6,6_PAK,6_PAK_TL_01_26_s2,0
111,111,2,11,10,2,12,52,22,16,[953 771],[938 794],,39.80580520629883,10.365345001220703,293.0,39,508.9244712990937,467.6918429003021,573.0483383685801,781.8126888217523,946.474320241692,1.0,7,6_PAK,6_PAK_TL_01_26_s2,0
112,112,2,11,10,2,12,52,22,17,[952 770],[935 798],,41.17953109741211,10.17084789276123,311.0,47,530.1766381766382,469.5811965811966,570.0455840455841,784.2962962962963,944.1566951566952,1.0,8,6_PAK,6_PAK_TL_01_26_s2,0
