,Unnamed: 0,id_seg,id_cell,id_par,id_colony,id_d1,id_d2,id_sib,frames,new_pole,old_pole,edges,length,width,area,perimeter,fluo1,fluo2,x_pos,y_pos,generation,age,strain,movie_name,replicate
108,108,1,6,5,1,7,110,67,31,[233 296],[212 266],,45.30564880371094,12.514837265014648,327.5,46,589.991935483871,380.991935483871,277.8225806451613,223.22043010752688,1.0,17,AKS1095,AKS1095_TL_01_10,3
109,109,1,6,5,1,7,110,67,32,[237 296],[212 262],,46.82826614379883,13.505545616149902,335.0,46,585.7329842931937,377.3717277486911,276.0314136125655,227.51832460732984,1.0,18,AKS1095,AKS1095_TL_01_10,3
110,110,1,6,5,1,7,110,67,33,[239 294],[215 262],,47.43300628662109,14.793790817260742,338.5,45,576.1696658097686,375.46786632390746,275.33419023136247,229.9305912596401,1.0,19,AKS1095,AKS1095_TL_01_10,3
111,111,1,7,6,1,8,149,110,34,[234 272],[219 262],,30.18053436279297,9.940006256103516,208.5,34,555.0125523012553,362.1924686192469,267.2426778242678,226.94979079497907,2.0,0,AKS1095,AKS1095_TL_01_10,3
112,112,1,7,6,1,8,149,110,35,[237 274],[219 264],,31.30494880676269,9.391485214233398,212.0,45,556.6188524590164,368.5409836065574,268.1516393442623,227.4877049180328,2.0,1,AKS1095,AKS1095_TL_01_10,3
113,113,1,7,6,1,8,149,110,36,[237 271],[217 264],,31.568208694458008,9.47046184539795,214.5,37,561.3481781376519,369.5384615384616,267.1862348178138,228.29554655870444,2.0,2,AKS1095,AKS1095_TL_01_10,3
114,114,1,7,6,1,8,149,110,37,[241 271],[219 263],,32.51660919189453,9.164712905883787,209.5,37,578.4855967078189,374.9465020576132,265.9588477366255,230.7942386831276,2.0,3,AKS1095,AKS1095_TL_01_10,3
115,115,1,7,6,1,8,149,110,38,[243 269],[220 261],,32.51660919189453,9.371825218200684,220.5,45,600.1889763779527,374.988188976378,264.8307086614173,233.2125984251969,2.0,4,AKS1095,AKS1095_TL_01_10,3
116,116,1,7,6,1,8,149,110,39,[246 270],[225 260],,33.22052764892578,9.716676712036133,233.5,45,583.9925373134329,369.9141791044776,263.98880597014926,235.25746268656715,2.0,5,AKS1095,AKS1095_TL_01_10,3
117,117,1,7,6,1,8,149,110,40,[243 268],[221 259],,34.43799591064453,10.041146278381348,229.5,41,613.0943396226415,380.9320754716981,263.75471698113205,234.70943396226411,2.0,6,AKS1095,AKS1095_TL_01_10,3
118,118,1,7,6,1,8,149,110,41,[248 273],[222 259],,35.7770881652832,10.28591251373291,237.5,44,606.9635036496351,377.0255474452555,263.7664233576642,234.95620437956205,2.0,7,AKS1095,AKS1095_TL_01_10,3
119,119,1,7,6,1,8,149,110,42,[248 272],[222 259],,36.233154296875,11.026148796081545,247.5,44,617.978947368421,375.1017543859649,263.47017543859647,236.0280701754386,2.0,8,AKS1095,AKS1095_TL_01_10,3
120,120,1,7,6,1,8,149,110,43,[251 271],[227 257],,37.58979797363281,11.624835014343262,259.0,46,616.8724832214765,371.27852348993287,262.28859060402687,238.93959731543623,2.0,9,AKS1095,AKS1095_TL_01_10,3
121,121,1,7,6,1,8,149,110,44,[253 273],[224 257],,38.47058868408203,12.235294342041016,270.5,47,621.8681672025723,370.3697749196141,261.87138263665594,239.7459807073955,2.0,10,AKS1095,AKS1095_TL_01_10,3
122,122,1,7,6,1,8,149,110,45,[255 271],[228 257],,40.70425796508789,12.391766548156738,287.5,48,614.209090909091,362.7606060606061,262.5242424242424,241.85151515151517,2.0,11,AKS1095,AKS1095_TL_01_10,3
123,123,1,7,6,1,8,149,110,46,[262 272],[227 258],,42.51074600219727,12.253780364990234,298.0,50,616.9970760233919,359.35380116959067,263.2368421052632,248.05263157894737,2.0,12,AKS1095,AKS1095_TL_01_10,3
124,124,1,7,6,1,8,149,110,47,[263 273],[227 260],,43.96987915039063,12.620484352111816,305.0,45,613.2542857142857,360.3485714285714,264.1828571428572,248.05714285714285,2.0,13,AKS1095,AKS1095_TL_01_10,3
125,125,1,7,6,1,8,149,110,48,[266 273],[227 259],,45.504173278808594,12.312317848205566,305.0,44,611.3948863636364,362.71022727272725,262.58522727272725,249.1875,2.0,14,AKS1095,AKS1095_TL_01_10,3
126,126,1,7,6,1,8,149,110,49,[268 269],[228 256],,47.75015640258789,11.77955150604248,300.5,45,600.7335243553009,366.9025787965616,259.93123209169056,250.87965616045847,2.0,15,AKS1095,AKS1095_TL_01_10,3
127,127,1,7,6,1,8,149,110,50,[268 272],[227 257],,50.58499526977539,12.040843963623049,315.0,41,602.1639344262295,363.7049180327869,261.27322404371586,248.7650273224044,2.0,16,AKS1095,AKS1095_TL_01_10,3
128,128,1,8,7,1,9,226,149,51,[248 255],[226 255],,28.0,8.0,168.5,23,548.7839195979899,345.6030150753769,254.36683417085428,238.96482412060303,3.0,0,AKS1095,AKS1095_TL_01_10,3
129,129,1,8,7,1,9,226,149,52,[246 256],[222 256],,29.911636352539062,8.359918594360352,175.5,29,558.0,347.02884615384613,255.46153846153845,235.7403846153846,3.0,1,AKS1095,AKS1095_TL_01_10,3
130,130,1,8,7,1,9,226,149,53,[246 257],[223 257],,31.06004524230957,7.800684928894043,188.0,19,562.8783783783783,342.57207207207205,256.963963963964,235.4324324324324,3.0,2,AKS1095,AKS1095_TL_01_10,3
